id,reviewerName,hotelId,overallScore,reviewText,cleanlinessScore,comfortScore,serviceScore,foodScore,locationScore
958,Willis W. ,1000000000000,5.6,"I was at Bali for new year celebration. And choose Horison Jimbaran. But it turns to worst holiday I ever have. On 31 Dec 2017, I was out for some shopping in the morning, and when I back to hotel about 1pm, there is no water in the toilet! And there is n",8.0,5.6,5.6,5.6,5.6
1501,Edwin L. ,1000000000000,5.6,"When I checked in, it turns out there is a water improvement so the water that came out dikamar small to lama2 dead. Up to 5 hours still not working properly so I can not use the toilet, so it is very detrimental to consumers who stay.",8.0,5.6,5.6,5.6,5.6
3665,Sofia W. C. ,1000000000000,6.1,"The room does not match the picture, the bathroom is too open.",6.0,6.1,6.1,6.1,6.1
3780,Diana L. ,1000000000000,6.1,"The rooms are dirty like old, the bed linen was a lot of spotting",4.0,6.1,6.1,6.1,6.1
4212,Karina R. ,1000000000000,6.1,"No hairdryer, must by request, and when I asked to get, receptionist said that the hairdryer is out of stock. WiFi connection was so bad and also bed linen was so dirty",6.0,6.1,6.1,6.1,6.1
4334,Daniel A. ,1000000000000,6.1,The hotel room located at the basement.,4.0,6.1,6.1,6.1,6.1
3108,Sartika N. H. ,1000000000000,6.6,Overall there are only good things after my phone behind and the hotel ktanya no!,10.0,6.6,6.6,6.6,6.6
833,Ayu B. ,1000000000000,8.2,"It's awesome for the exterior but for bathroom and tools (towel) it's not good. There is not flip flops. Bedroom with TV, wifi, drinks, refrigerator, and coffee.",8.0,8.2,8.2,8.2,8.2
2675,Anne G. L. ,1000000000000,8.2,"the rooms are nice and quite relieved for the two of us, the hotel is close to where to eat, the service is friendly it&#39;s just that the swimming pool is less strategic because it faces the lobby and front reception, and the breakfast is not recomanded",8.0,8.2,8.2,8.2,8.2
1725,Dita A. A. ,1000000000000,8.7,"No air conditioning are felt, and the toilet was leaking. More perfect.",6.0,8.7,8.7,8.7,8.7
2115,Arastrea A. ,1000000000000,8.7,"twice I decided to stay in this hotel and never failed. but, this time, unfortunately I got the room was so memorable, at least, the noisy sound comes out from the air con. I don't know, maybe I just booked last minute then the only room that they have is",8.0,8.7,8.7,8.7,8.7
2750,Mahanani P. H. N. ,1000000000000,8.7,"Nice cleanliness except in the bathroom still pretty smelly. Convenience is very comfortable, the first day of check in smoothly moved the hotel eh times to 2 back there dapet mbak peak who ngurus check in very old and new can enter kmr at 4 pm when sy nu",8.0,8.7,8.7,8.7,8.7
2854,Aisya S. A. ,1000000000000,8.7,"Rooms are comfortable and clean, location is also strategically located close to major roads.",8.0,8.7,8.7,8.7,8.7
3075,Rinto M. S. ,1000000000000,8.7,"Its AC Dead, continues its CS unresponsive, sooo bad",10.0,8.7,8.7,8.7,8.7
3781,Prilsa N. ,1000000000000,8.7,Comfortable hotel is cheap and good enough for the price offered with the facilities at the ready,6.0,8.7,8.7,8.7,8.7
101,Oktavia K. ,1000000000000,9.7,"Very friendly staff When I asked the late check out, they gave me 1 hour stay longer and also room for shower before leave the hotel. And they offer me for an upgrade room from the standard to superior room. The hotel located in the center of Seminyak are",10.0,9.7,9.7,9.7,9.7
105,Rex S. ,1000000000000,9.7,"Deluxe Room 203 was perfect. Big & Clean Room. Compliment of 2 Bottles Aqua everyday. Amazing Location. Near to Everything. Yes Everything. MCM & Rimowa are Next door at the Seminyak Village. In front of it are Sisterfields, fantastic Acay Berry Bowl and ",10.0,9.7,9.7,9.7,9.7
116,James H. ,1000000000000,9.7,loved this hotel.Great location for my wife to go shopping whilst I can relax have a beer and later a massage ,10.0,9.7,9.7,9.7,9.7
130,Hendry W. ,1000000000000,9.7,"Got a free upgrade to junior suite, the room was spacious and located in the Seminyak prime area.",10.0,9.7,9.7,9.7,9.7
176,F S. P. ,1000000000000,9.7,Hotel located for tourists who want a relaxed and friendly atmosphere.,10.0,9.7,9.7,9.7,9.7
288,Welliani W. ,1000000000000,9.7,"Room was clean and all the staffs really friendly and helpful. For budget accommodation, breakfast was excellent upper exceptional. Sure we will comeback next time. ",10.0,9.7,9.7,9.7,9.7
298,Agus N. ,1000000000000,9.7,As always up to my expectations and happy bout the service and the room. Keep it up! Will definitely come back to stay there next time! ,10.0,9.7,9.7,9.7,9.7
351,Kayo M. ,1000000000000,9.7,"Clean sheets makes comfort. Towel quality should be improved Breakfast was okay, Location little far from beach and shops but shuttle bus 1/30min is very helpful. Quite area so actually good for rest at night.",10.0,9.7,9.7,9.7,9.7
404,Risma F. ,1000000000000,9.7,"Friendly staf, comfortable room and good location",10.0,9.7,9.7,9.7,9.7
467,Yenny Y. ,1000000000000,9.7,The front office is satisfactory and I can upgrade to deluxe because the superior rooms are full. Transport is also provided to shopping centers and Seminyak beach. The place is clean and close to Circle K + Alfamart. Only at the table where the welcome d,10.0,9.7,9.7,9.7,9.7
561,Wicaksono W. ,1000000000000,9.7,"Friendly service, rooms and hotel clean, quiet atmosphere and not far from the main street. Only the swimming pool is rather small.",10.0,9.7,9.7,9.7,9.7
668,Tiara A. P. ,1000000000000,9.7,Nice convenient strategic location of satisfactory service,10.0,9.7,9.7,9.7,9.7
1021,Leoni S. ,1000000000000,9.7,"It was great stay in hotel horison. They have rooftop to watch sunrise, WiFi very good connection, GRO are very helpful and friendly. Location very close to airport and there are so many food stall surrounding the hotel.",10.0,9.7,9.7,9.7,9.7
1059,Ng A. G. C. ,1000000000000,9.7,"Clean, nice, good. ",10.0,9.7,9.7,9.7,9.7
1756,Mulat H. ,1000000000000,9.7,"Comfortable, Calm. Overall Okay .. want to come back here again.",10.0,9.7,9.7,9.7,9.7
2179,Famia M. B. F. ,1000000000000,9.7,Euphoria hotel is the on of the good hotel ih kuta legian bali. ! The interior design was great very clean and comfortable place to rest...however the air condirioner was bad I felt not really cold when I was inside the room..,10.0,9.7,9.7,9.7,9.7
2302,Ni M. A. D. ,1000000000000,9.7,"Very comfortable, the service is also satisfying",10.0,9.7,9.7,9.7,9.7
2361,Putu I. P. S. ,1000000000000,9.7,The facilities are very good and the price given does not reduce the existing facilities.,10.0,9.7,9.7,9.7,9.7
2409,Elkeu S. Y. ,1000000000000,9.7,"At first I stayed for only 2 nights, but because it was comfortable with clean rooms, everything was maintained so I didn&#39;t move hotels and extent until 4 nights. Really a comfortable hotel at a fairly low price.",10.0,9.7,9.7,9.7,9.7
2655,Andrian K. C. ,1000000000000,9.7,"Position is strategic, the service is also okay",10.0,9.7,9.7,9.7,9.7
2705,Ester S. ,1000000000000,9.7,My first impression into the room was not disappointed because the review in social media in accordance with the original room. The rooms are clean and always cleaned everytime I go out the hotel (I happen to stay 5malam) But there are some that make me a,10.0,9.7,9.7,9.7,9.7
2851,Maya P. ,1000000000000,9.7,The rooms and bathrooms are clean. Service nice. AC is less cold in the morning and afternoon. Thank you euphoria hotel &amp; traveloka.,10.0,9.7,9.7,9.7,9.7
2867,Debora D. ,1000000000000,9.7,"Very very satisfactory, next to Bali I stay here again.",10.0,9.7,9.7,9.7,9.7
2929,Debora T. ,1000000000000,9.7,Roomnya comfortable .. The location is also good .. Excelent service ...,10.0,9.7,9.7,9.7,9.7
2935,Ana M. A. ,1000000000000,9.7,"Modern atmosphere is very cozy, with a standard price, very affordable, strategic location and easy to find.",10.0,9.7,9.7,9.7,9.7
3124,Rita I. P. ,1000000000000,9.7,Comfortable room and strategic hotel with friendly price. ,10.0,9.7,9.7,9.7,9.7
3261,Hendra W. ,1000000000000,9.7,"Add another night. Everywhere close. Cold air conditioner, abundant hot water. Friendly staff. The bedroom and bathroom are clean. Can aqua refill tablets (2,000 - 3,000). Bedrooms are always cleaned. There are only national TV broadcasts.",10.0,9.7,9.7,9.7,9.7
4257,Christin A. A. ,1000000000000,9.7,Comfortable and just few steps away from kuta beach,10.0,9.7,9.7,9.7,9.7
4826,Dessy D. ,1000000000000,9.7,"The breakfast is ok, the rooms too. The mattress is clean not smells musty. Only unfortunately there is no upstairs, below all.",8.0,9.7,9.7,9.7,9.7
2190,Raymond J. ,1000000000000,5.4,The picture shows different with the reality.,6.0,5.4,5.4,5.4,5.4
5013,Novianty N. ,1000000000000,6.4,"The hotel room does not match the photos, it says that a hair dryer is provided but there isn&#39;t any. Itchy blanket. There is a small cockroach under the mattress. The bathroom smells got very disturbing. For a very satisfied breakfast, the menu is com",6.0,6.4,6.4,6.4,6.4
5033,Inry L. ,1000000000000,6.4,AC hot and noisy in the room maybe because we stayed in the downstairs room,10.0,6.4,6.4,6.4,6.4
1791,Des A. S. ,1000000000000,6.9,"The swimming pool is really small, far away from the mall",8.0,6.9,6.9,6.9,6.9
3314,Vembry D. ,1000000000000,6.9,The hotel is small but clean and ok lah ..,8.0,6.9,6.9,6.9,6.9
1667,Hanif H. ,1000000000000,8.3,"I was not impressed about the service from the security officer when I first arrived, the car was parked and then asked to be moved because it would be filled by other guests&#39; cars. my car was asked to park outside the parking area. in the morning the",8.0,8.3,8.3,8.3,8.3
681,Ririt P. ,1000000000000,8.8,Their services are really top ... ga doubt to go back again.,8.0,8.8,8.8,8.8,8.8
1003,Maria A. ,1000000000000,8.8,We stayed at this hotel on the last of our vacation day because its located really close to the airport.,8.0,8.8,8.8,8.8,8.8
1045,Irvan I. ,1000000000000,8.8,Just the parking area not good enough. Over all okay.,10.0,8.8,8.8,8.8,8.8
1546,Lisa N. ,1000000000000,8.8,Likes with all its services,8.0,8.8,8.8,8.8,8.8
2045,Uswatun K. ,1000000000000,8.8,"Itâ€™s was great staying there. Very recommended. Clean room, strategic location.",8.0,8.8,8.8,8.8,8.8
2059,Bernardus H. ,1000000000000,8.8,"Strategic location in the Legian area. Close to nearby cullinary attraction such as sate bawah pohon, warung pepe and many others.",8.0,8.8,8.8,8.8,8.8
2113,Aulia A. ,1000000000000,8.8,"I've been staying at this place for several times. I like that this place is so close to Joger and some other shops that I like to go to. Many food vendors are also around this place, like the the famous Nasi Pedas Bu Andika. I like this hotel cause it's ",8.0,8.8,8.8,8.8,8.8
2710,Ahmad F. ,1000000000000,8.8,"3 days stay here everything is nice, the room is comfortable and the air conditioner is also cold, just a smelly bathroom. Overall comfortable",8.0,8.8,8.8,8.8,8.8
2921,Mr T. L. W. ,1000000000000,8.8,"Recomended! Hotel budget who makes happy. Moreover, Dr. Traveloka dapet discounts as well. 5D4N only 720rb plus free breakfast. A strategic location to Sate Babi deket under the tree. Hihi. Dr beyond ordinary plasticity wrote. But once UDH entrance to the",10.0,8.8,8.8,8.8,8.8
2922,Yulisara R. ,1000000000000,8.8,"Comfortable, clean, cheap price, strategic location",10.0,8.8,8.8,8.8,8.8
2997,Inten P. S. ,1000000000000,8.8,"Her hotel was clean, well fitting c in his friendly staff, tp for last minute booking jdnya wait let her room ready. but her toothbrush is not set up in the room, no mini bar, no hairdyer jg ad.",10.0,8.8,8.8,8.8,8.8
3089,Derry A. ,1000000000000,8.8,"Its good hotel, not to far to beach and many more. good service",8.0,8.8,8.8,8.8,8.8
3224,Yosefin C. P. ,1000000000000,8.8,"Great location, in central of Ubud and you can rent motorcycle from this hotel to explore Ubud. This is so affordable yet comfortable",10.0,8.8,8.8,8.8,8.8
3376,Yuanita E. S. ,1000000000000,8.8,"Its location on a major road so easy to find, clean room, clean bathroom, close to the tourist destinations in Ubud, very good service. Next time will definitely stay here again if to Ubud area.",8.0,8.8,8.8,8.8,8.8
3419,Nadya A. ,1000000000000,8.8,the room looked exactly like in photos. the service was very nice. definitely will come back here,8.0,8.8,8.8,8.8,8.8
3481,Veronica D. P. ,1000000000000,8.8,"Good value for a practical stay. Breakfast was good too, good position to sunbath as well. Beach wasnâ€™t too far and quite road ahead.",8.0,8.8,8.8,8.8,8.8
4029,Andi K. ,1000000000000,8.8,"This hotel located right in front of Kuta Beach and walk distance to the shopping mall, famous poppies alley and restaurants. A live band plays every night with various music. A convenience shop, restaurant and street markets are attached to the hotel. Ro",8.0,8.8,8.8,8.8,8.8
4295,Aulia C. ,1000000000000,8.8,"Great location, good food and cheap enough compare to the surroundings",8.0,8.8,8.8,8.8,8.8
4382,Efrayim T. ,1000000000000,8.8,Very near the beach. But it's not quiet in the room.,8.0,8.8,8.8,8.8,8.8
4983,Feby A. S. ,1000000000000,8.8,"The service was friendly and satisfying, I was initially in a cramped room and with not cold air conditioning. Then I called the clerk to help move the room because the room was really hot, the clerk initially only checked and asked to wait 15 minutes for",8.0,8.8,8.8,8.8,8.8
3547,Erika G. ,1000000000000,9.3,Very nice and clean,10.0,9.3,9.3,9.3,9.3
4146,William W. ,1000000000000,9.3,"In one hand, this hotel quite disgusting,there are some cockroaches in our room. Pillow and the bed cover also dirty, there are several stains left. On the other hand, they are really friendly and the room is pretty big.They have swimming pool with amazin",6.0,9.3,9.3,9.3,9.3
2795,Asfia O. N. ,1000000000000,5.2,"Receptionist friendly passable although some were a bit bitchy. The location is strategic because roadside passable not enter the alley to the shower floor was very slippery, despite being asked to clean air conditioned room is not cold blast panaass alre",4.0,5.2,5.2,5.2,5.2
4208,Hawie H. ,1000000000000,5.2,"The service not so good, everything about money.",6.0,5.2,5.2,5.2,5.2
3699,Mita N. ,1000000000000,5.7,"Very noisy hotel. A noisy person on our room floor was clearly heard, in the room there were many small insect animals. My toiletries were left in the hotel. And when asking back he said there&#39;s nothing * weird! Breakfast rice is hard, for me not reco",6.0,5.7,5.7,5.7,5.7
280,Ella A. ,1000000000000,6.2,this hotel located near the street so a little bit crowded at night canâ€™t sleep well at last night because the noisy of final world cup yesterday overall the service was good,8.0,6.2,6.2,6.2,6.2
864,Jessica A. ,1000000000000,6.2,"Windows leaking, dark corridor.",6.0,6.2,6.2,6.2,6.2
759,Atie A. ,1000000000000,6.7,"Thank you Harris Hotel... The AC was cold, but the WiFi needs to be improved.",8.0,6.7,6.7,6.7,6.7
1334,Tinneke T. ,1000000000000,8.4,"Comfortable hotel, friendly staff, tasty breakfast.",8.0,8.4,8.4,8.4,8.4
1488,Juwita J. ,1000000000000,8.4,But the unfortunate I get the most corner rooms and if the big rain wall rebes rain water so that fit we woke up there was a puddle of foot only foot.,8.0,8.4,8.4,8.4,8.4
1733,Ukie U. ,1000000000000,8.4,Net charge cramped parking lot and do not scout the parking time in the basement,8.0,8.4,8.4,8.4,8.4
1868,Yuanita E. S. ,1000000000000,8.4,"The rooms and bathrooms are clean in accordance with that shown in the photo. Only unfortunately that time lobby has not been completed renovated, so at night sound noisy and disturb our sleep",8.0,8.4,8.4,8.4,8.4
2061,Nicky L. ,1000000000000,8.4,"Nice and comfortable, good hotel",8.0,8.4,8.4,8.4,8.4
2638,Zefanya J. C. ,1000000000000,8.4,"The hotel is clean, service is good, but unfortunately the room I use is troubled. AC leak, bathroom water that sometimes appears less good smell, but over all ok anyway. according to the price",8.0,8.4,8.4,8.4,8.4
